id,región,región1,comuna,nombre,sexo,pacto,subpacto,partido
238,Tarapacá,1,Camiña,Emiliano Choque Mamani,0,Chile Vamos Renovacion Nacional - Independientes,,RN
239,Tarapacá,1,Camiña,Manuel Linares Salazar,0,Chile Vamos Renovacion Nacional - Independientes,,RN
240,Tarapacá,1,Camiña,Sandro Bastovino Moscoso,0,Chile Vamos Renovacion Nacional - Independientes,,RN
241,Tarapacá,1,Camiña,Esteban Garcia Caceres,0,Chile Vamos Renovacion Nacional - Independientes,,RN
242,Tarapacá,1,Huara,Lorena Baltazar Lucay,1,Chile Vamos Renovacion Nacional - Independientes,,RN
243,Tarapacá,1,Huara,Luis Cortez Zegarra,0,Chile Vamos Renovacion Nacional - Independientes,,RN
244,Tarapacá,1,Huara,Rosario Ilaja Cayo,1,Chile Vamos Renovacion Nacional - Independientes,,RN
245,Tarapacá,1,Huara,Narciso Relos Esteban,0,Chile Vamos Renovacion Nacional - Independientes,,RN
246,Tarapacá,1,Iquique,Domingo Campodonico Saluzzi,0,Chile Vamos Renovacion Nacional - Independientes,,RN
247,Tarapacá,1,Iquique,Oscar Araya Echenique,0,Chile Vamos Renovacion Nacional - Independientes,,RN
248,Tarapacá,1,Iquique,Ruben Canessa Morales,0,Chile Vamos Renovacion Nacional - Independientes,,RN
249,Tarapacá,1,Iquique,Wilson Duyvestein Lopez,0,Chile Vamos Renovacion Nacional - Independientes,,RN
250,Tarapacá,1,Iquique,Alfredo Hervas Lopez,0,Chile Vamos Renovacion Nacional - Independientes,,RN
251,Tarapacá,1,Iquique,Ximena Naranjo Pinto,1,Chile Vamos Renovacion Nacional - Independientes,,RN
252,Tarapacá,1,Iquique,Guillermo Varas Arancibia,0,Chile Vamos Renovacion Nacional - Independientes,,RN
253,Tarapacá,1,Pica,Juan Godoy Apala,0,Chile Vamos Renovacion Nacional - Independientes,,RN
254,Tarapacá,1,Pica,Angel Olivares Martinez,0,Chile Vamos Renovacion Nacional - Independientes,,RN
255,Tarapacá,1,Pica,Claudia Jofre Rivera,1,Chile Vamos Renovacion Nacional - Independientes,,RN
256,Tarapacá,1,Pozo Almonte,Giovana Poveda Pempelfort,1,Chile Vamos Renovacion Nacional - Independientes,,RN
257,Tarapacá,1,Pozo Almonte,Eduardo Mamani Challapa,0,Chile Vamos Renovacion Nacional - Independientes,,RN
258,Tarapacá,1,Pozo Almonte,Cesar Pereira Cruz,0,Chile Vamos Renovacion Nacional - Independientes,,RN
259,Tarapacá,1,Pozo Almonte,Guido Rojas Moncada,0,Chile Vamos Renovacion Nacional - Independientes,,RN
260,Tarapacá,1,Pozo Almonte,Oscar Vasquez Cortez,0,Chile Vamos Renovacion Nacional - Independientes,,RN
261,Tarapacá,1,Alto Hospicio,Arturo Rebolledo Carbone,0,Chile Vamos Udi - Independientes,,IND
262,Tarapacá,1,Alto Hospicio,Ana Valenzuela Gomez,1,Chile Vamos Udi - Independientes,,IND
263,Tarapacá,1,Alto Hospicio,Alejandro Millan Carreño,0,Chile Vamos Udi - Independientes,,IND
264,Tarapacá,1,Camiña,Danny Garcia Salazar,0,Chile Vamos Udi - Independientes,,IND
265,Tarapacá,1,Camiña,Jeannette Carlos Garcia,1,Chile Vamos Udi - Independientes,,IND
266,Tarapacá,1,Camiña,Nibaldo Olguin Silva,0,Chile Vamos Udi - Independientes,,IND
267,Tarapacá,1,Colchane,Marianela Flores Mamani,1,Chile Vamos Udi - Independientes,,IND
268,Tarapacá,1,Colchane,Isaias Challapa Choque,0,Chile Vamos Udi - Independientes,,IND
269,Tarapacá,1,Colchane,Marisela Challapa Ticuna,1,Chile Vamos Udi - Independientes,,IND
270,Tarapacá,1,Colchane,Gabriel Zamorano Silva,0,Chile Vamos Udi - Independientes,,IND
271,Tarapacá,1,Colchane,Moises Garcia Garcia,0,Chile Vamos Udi - Independientes,,IND
272,Tarapacá,1,Huara,Heliet Tauca Condore,1,Chile Vamos Udi - Independientes,,IND
273,Tarapacá,1,Iquique,Matias Besa Salinas,0,Chile Vamos Udi - Independientes,,IND
274,Tarapacá,1,Pica,Teddy Peralta Quiguata,0,Chile Vamos Udi - Independientes,,IND
275,Tarapacá,1,Pica,Erica Ayavire Ticona,1,Chile Vamos Udi - Independientes,,IND
276,Tarapacá,1,Pozo Almonte,Juan Muñoz Chavez,0,Chile Vamos Udi - Independientes,,IND
277,Tarapacá,1,Alto Hospicio,Felipe Iglesias Lopez,0,Chile Vamos Udi - Independientes,,UDI
278,Tarapacá,1,Alto Hospicio,Felix Cejas Gomez,0,Chile Vamos Udi - Independientes,,UDI
279,Tarapacá,1,Alto Hospicio,Heraldo Orostica Bascuñan,0,Chile Vamos Udi - Independientes,,UDI
280,Tarapacá,1,Camiña,Silvestre Quispe Platero,0,Chile Vamos Udi - Independientes,,UDI
281,Tarapacá,1,Colchane,Eliseo Garcia Challapa,0,Chile Vamos Udi - Independientes,,UDI
282,Tarapacá,1,Huara,Molly Garrido Reyes,1,Chile Vamos Udi - Independientes,,UDI
283,Tarapacá,1,Huara,Daniel Olivares Riega,0,Chile Vamos Udi - Independientes,,UDI
284,Tarapacá,1,Huara,Jeannette Arce Vallejo,1,Chile Vamos Udi - Independientes,,UDI
285,Tarapacá,1,Huara,Claudio De Ferrari,0,Chile Vamos Udi - Independientes,,UDI
286,Tarapacá,1,Huara,Joaquin Flores Moscoso,0,Chile Vamos Udi - Independientes,,UDI
287,Tarapacá,1,Iquique,Juan Lima Montero,0,Chile Vamos Udi - Independientes,,UDI
288,Tarapacá,1,Iquique,Claudia Yañez Muñoz,1,Chile Vamos Udi - Independientes,,UDI
289,Tarapacá,1,Iquique,Noelia Garrido Jorquera,1,Chile Vamos Udi - Independientes,,UDI
290,Tarapacá,1,Iquique,Sebastian Vega Elgueta,0,Chile Vamos Udi - Independientes,,UDI
291,Tarapacá,1,Iquique,Eleonora Leon Leon,1,Chile Vamos Udi - Independientes,,UDI
292,Tarapacá,1,Iquique,Claudia Ugarte Navarrete,1,Chile Vamos Udi - Independientes,,UDI
293,Tarapacá,1,Iquique,Patricio Rojas Cortes,0,Chile Vamos Udi - Independientes,,UDI
294,Tarapacá,1,Iquique,Claudio Fuentealba Pinto,0,Chile Vamos Udi - Independientes,,UDI
295,Tarapacá,1,Iquique,Rodrigo Bello Valenzuela,0,Chile Vamos Udi - Independientes,,UDI
296,Tarapacá,1,Pica,Patricio Vargas Briones,0,Chile Vamos Udi - Independientes,,UDI
297,Tarapacá,1,Pica,Lidia Lopez Arroyo,1,Chile Vamos Udi - Independientes,,UDI
298,Tarapacá,1,Pica,Hector Campuzano Guzman,0,Chile Vamos Udi - Independientes,,UDI
299,Tarapacá,1,Pica,Maria Troncoso Ramos,1,Chile Vamos Udi - Independientes,,UDI
300,Tarapacá,1,Pozo Almonte,Osvaldo Chandia Aguirre,0,Chile Vamos Udi - Independientes,,UDI
301,Tarapacá,1,Pozo Almonte,Elsa Mamani Castro,1,Chile Vamos Udi - Independientes,,UDI
302,Tarapacá,1,Pozo Almonte,Miguel Leyton Ramirez,0,Chile Vamos Udi - Independientes,,UDI
303,Tarapacá,1,Pozo Almonte,Hector Estay Romero,0,Chile Vamos Udi - Independientes,,UDI
304,Tarapacá,1,Pozo Almonte,Ruth Tapia Vergara,1,Chile Vamos Udi - Independientes,,UDI
305,Tarapacá,1,Pica,Mauricio Vera Calzaretta,0,Dignidad Ahora,Humanicemos Chile,Independientes
306,Tarapacá,1,Alto Hospicio,Antonio Mamani Mamani,0,Frente Amplio,Partido Comunes E Independientes,COM
307,Tarapacá,1,Alto Hospicio,Diego Arevalo Delgado,0,Frente Amplio,Partido Comunes E Independientes,COM
308,Tarapacá,1,Alto Hospicio,Jose Rodriguez Argote,0,Frente Amplio,Partido Comunes E Independientes,COM
309,Tarapacá,1,Iquique,Rodrigo Oliva Vicentelo,0,Frente Amplio,Partido Comunes E Independientes,COM
310,Tarapacá,1,Alto Hospicio,Victor Belaunde Muñoz,0,Frente Amplio,Partido Comunes E Independientes,Independientes
311,Tarapacá,1,Huara,Carlos Carvajal Gallardo,0,Frente Amplio,Partido Comunes E Independientes,Independientes
312,Tarapacá,1,Huara,Samuel Cayo Flores,0,Frente Amplio,Partido Comunes E Independientes,Independientes
313,Tarapacá,1,Huara,Wilfor Moscoso Moscoso,0,Frente Amplio,Partido Comunes E Independientes,Independientes
314,Tarapacá,1,Huara,Raul Uribe Tiayna,0,Frente Amplio,Partido Comunes E Independientes,Independientes
315,Tarapacá,1,Iquique,Pamela Nuñez Carvajal,1,Frente Amplio,Partido Comunes E Independientes,Independientes
316,Tarapacá,1,Iquique,Washington Maldonado Maya,0,Frente Amplio,Partido Comunes E Independientes,Independientes
317,Tarapacá,1,Iquique,Alfredo Protz Gaytan,0,Frente Amplio,Partido Comunes E Independientes,Independientes
318,Tarapacá,1,Pica,Maria Oxa Villagra,1,Frente Amplio,Partido Comunes E Independientes,Independientes
319,Tarapacá,1,Pica,Olivia Valenzuela Lema,1,Frente Amplio,Partido Comunes E Independientes,Independientes
320,Tarapacá,1,Pica,Dayri Moscoso Castro,1,Frente Amplio,Partido Comunes E Independientes,Independientes
321,Tarapacá,1,Pica,Clider Galeas Perez,0,Frente Amplio,Partido Comunes E Independientes,Independientes
322,Tarapacá,1,Pozo Almonte,Judith Lopez Barrionuevo,1,Frente Amplio,Partido Comunes E Independientes,Independientes
323,Tarapacá,1,Pozo Almonte,Ivan Moscoso Mollo,0,Frente Amplio,Partido Comunes E Independientes,Independientes
324,Tarapacá,1,Pozo Almonte,Marcelo Hurtado Naccarino,0,Frente Amplio,Partido Comunes E Independientes,Independientes
325,Tarapacá,1,Pozo Almonte,Roxana Aguirre Liberona,1,Frente Amplio,Partido Comunes E Independientes,Independientes
326,Tarapacá,1,Pozo Almonte,Luis Castillo Ilaja,0,Frente Amplio,Partido Comunes E Independientes,Independientes
327,Tarapacá,1,Pozo Almonte,Gudelia Cautin Caqueo,1,Frente Amplio,Partido Comunes E Independientes,Independientes
328,Tarapacá,1,Alto Hospicio,Enrique Solis Jimenez,0,Frente Amplio,Partido Liberal E Independientes,Independientes
329,Tarapacá,1,Iquique,Patricia Tapia Sciaraffia,1,Frente Amplio,Partido Liberal E Independientes,Independientes
330,Tarapacá,1,Alto Hospicio,Fernando Lagunas Areyuna,0,Frente Amplio,Partido Liberal E Independientes,PL
331,Tarapacá,1,Iquique,Yenny Hernandez Ahumada,1,Frente Amplio,Revolucion Democratica E Independientes,Independientes
332,Tarapacá,1,Iquique,Cristian Fernandez Araya,0,Frente Amplio,Revolucion Democratica E Independientes,Independientes
333,Tarapacá,1,Iquique,Felipe Diaz Olave,0,Frente Amplio,Revolucion Democratica E Independientes,RD
334,Tarapacá,1,Iquique,Sergio Figueroa Sepulveda,0,Frente Amplio,Revolucion Democratica E Independientes,RD
335,Tarapacá,1,Alto Hospicio,Carlos Aravena Recabarren,0,Radicales E Independientes,,IND
336,Tarapacá,1,Alto Hospicio,Raul Astorga Acevedo,0,Radicales E Independientes,,IND
337,Tarapacá,1,Huara,Olimpia Salazar Callasaya,1,Radicales E Independientes,,IND
338,Tarapacá,1,Iquique,Doris Espinosa Tapia,1,Radicales E Independientes,,IND
339,Tarapacá,1,Iquique,Octavio Lopez Avalos,0,Radicales E Independientes,,IND
340,Tarapacá,1,Pica,Delia Ordenes Toro,1,Radicales E Independientes,,IND
341,Tarapacá,1,Pica,Marianela Narvaez Soto,1,Radicales E Independientes,,IND
342,Tarapacá,1,Alto Hospicio,Cristopher Altamirano Hernandez,0,Radicales E Independientes,,PR
343,Tarapacá,1,Alto Hospicio,Cesar Vasquez Obregon,0,Radicales E Independientes,,PR
344,Tarapacá,1,Alto Hospicio,Jose Valenzuela Diaz,0,Radicales E Independientes,,PR
345,Tarapacá,1,Huara,Nellie Prenafeta Flores,1,Radicales E Independientes,,PR
346,Tarapacá,1,Huara,Claudio Valdivia Guzman,0,Radicales E Independientes,,PR
347,Tarapacá,1,Huara,Mauricio Salazar Pincheira,0,Radicales E Independientes,,PR
348,Tarapacá,1,Iquique,Nicolas Saavedra Ugalde,0,Radicales E Independientes,,PR
349,Tarapacá,1,Iquique,Jose Vargas Castillo,0,Radicales E Independientes,,PR
350,Tarapacá,1,Pozo Almonte,Rainnier Quinteros Cuevas,0,Radicales E Independientes,,PR
351,Tarapacá,1,Pozo Almonte,Yomarie Albornoz Olivares,1,Radicales E Independientes,,PR
352,Tarapacá,1,Pozo Almonte,Luis Ordenes Ramos,0,Radicales E Independientes,,PR
353,Tarapacá,1,Alto Hospicio,Maria Pizarro Torres,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,Independientes
354,Tarapacá,1,Alto Hospicio,Francisco Canelo Adasme,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,Independientes
355,Tarapacá,1,Iquique,Gladys Matus Olivares,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,Independientes
356,Tarapacá,1,Iquique,Javier Allendes Fernandez,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,Independientes
357,Tarapacá,1,Iquique,Victor Guerrero Cossio,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,Independientes
358,Tarapacá,1,Alto Hospicio,Tomas Soto Diaz,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,PPD
359,Tarapacá,1,Iquique,Milisa Ostojic Soto,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,PPD
360,Tarapacá,1,Pozo Almonte,Marcela Ortega Saez,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ppd E Independientes,PPD
361,Tarapacá,1,Alto Hospicio,Nicol Contreras Mura,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
362,Tarapacá,1,Alto Hospicio,Nunutza Marin Jimenez,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
363,Tarapacá,1,Colchane,Ernesto Gomez Mamani,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
364,Tarapacá,1,Huara,Marcia Passache Martinez,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
365,Tarapacá,1,Huara,Feliciano Riquelme Araya,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
366,Tarapacá,1,Pica,Miguel Nuñez Herrera,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
367,Tarapacá,1,Pica,Judith Esteban Pure,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
368,Tarapacá,1,Pozo Almonte,Valentina Montiel Arriagada,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
369,Tarapacá,1,Pozo Almonte,Erik Flores Mamani,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,Independientes
370,Tarapacá,1,Alto Hospicio,Robert Vicencio Rojas,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
371,Tarapacá,1,Huara,Fernando Supanta Fuentes,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
372,Tarapacá,1,Iquique,Susana Bustos Miranda,1,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
373,Tarapacá,1,Iquique,Guillermo Contreras Maldonado,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
374,Tarapacá,1,Iquique,Mauricio Castillo Rocha,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
375,Tarapacá,1,Iquique,Kurt Hener Perez,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
376,Tarapacá,1,Pica,Roberto Merida Oviedo,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
377,Tarapacá,1,Pozo Almonte,Mario Callasaya Funes,0,Unidad Por El Apruebo Ps Ppd E Independientes,Ps E Independientes,PS
378,Tarapacá,1,Alto Hospicio,Jorge Celis Arellano,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",CIU
379,Tarapacá,1,Alto Hospicio,Angelina Pizarro Estay,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",CIU
380,Tarapacá,1,Alto Hospicio,Ximena Hernandez Vasquez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
381,Tarapacá,1,Alto Hospicio,Alejandra Becerra Cantillano,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
382,Tarapacá,1,Alto Hospicio,Ricardo Jara Sepulveda,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
383,Tarapacá,1,Alto Hospicio,Alicia Rojas Gonzalez,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
384,Tarapacá,1,Camiña,Jaime Aranibar Mamani,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
385,Tarapacá,1,Camiña,Silverio Viza Choque,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
386,Tarapacá,1,Colchane,Edgar Mamani Garcia,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
387,Tarapacá,1,Iquique,Miguel Albornoz Ordinola,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
388,Tarapacá,1,Iquique,Alvaro Loayza Trincado,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
389,Tarapacá,1,Iquique,Pablo Valenzuela Huanca,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
390,Tarapacá,1,Pica,Rodolfo Gonzalez Lutino,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
391,Tarapacá,1,Pica,Victor Vera Gonzalez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
392,Tarapacá,1,Pozo Almonte,Isaias Calle Serrano,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
393,Tarapacá,1,Pozo Almonte,Jenny Gonzalez Vargas,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
394,Tarapacá,1,Pozo Almonte,Franco Osorio Alcayaga,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
395,Tarapacá,1,Pozo Almonte,Patricia Rivera Jaime,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",DC
396,Tarapacá,1,Camiña,Sandra Challapa Mamani,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
397,Tarapacá,1,Camiña,Macarena Veliz Mamani,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
398,Tarapacá,1,Camiña,Yenny Colque Choque,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
399,Tarapacá,1,Colchane,Daniza Moscoso Vilca,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
400,Tarapacá,1,Colchane,Richard Mamani Castro,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
401,Tarapacá,1,Colchane,Elias Mollo Medina,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
402,Tarapacá,1,Colchane,Arturo Mamani Esteban,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
403,Tarapacá,1,Colchane,Juan Choque Mamani,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
404,Tarapacá,1,Iquique,Marco Calcagno Zuleta,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
405,Tarapacá,1,Iquique,Elizabeth Ramirez Rojas,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
406,Tarapacá,1,Iquique,Italo Hermosilla Cordano,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
407,Tarapacá,1,Iquique,Ivan Calderon Silva,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
408,Tarapacá,1,Pica,Carlos Paillalef Anticoy,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
409,Tarapacá,1,Pozo Almonte,Darling Mendoza Marin,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
410,Tarapacá,1,Pozo Almonte,Rut Loyola Chandia,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
411,Tarapacá,1,Iquique,Carlos Roque Ramirez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
412,Antofagasta,3,Calama,Daniel Ramirez Arqueros,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
413,Antofagasta,3,San Pedro De Atacama,Teresa Perez Soza,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
414,Antofagasta,3,San Pedro De Atacama,Licanantai Corrales Perez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
415,Antofagasta,3,Sierra Gorda,Patric Canales Espinoza,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
416,Antofagasta,3,Antofagasta,Waldo Valderrama Salazar,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
417,Antofagasta,3,Antofagasta,Victor Guzman Rojas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
418,Antofagasta,3,Antofagasta,Karina Angel Astudillo,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
419,Antofagasta,3,Antofagasta,Marco Rodriguez Pizarro,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
420,Antofagasta,3,Calama,Silvia Pizarro Campillay,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
421,Antofagasta,3,Calama,Ivonne Maldonado Aguilar,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
422,Antofagasta,3,Mejillones,Vladimir Pizarro Callejas,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
423,Antofagasta,3,Mejillones,Ruben Pizarro Vega,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
