id,región,region2,distrito,distrito2,número_papeleta,nombre,lista,tope_patrocinios,partido,sexo,lista2,n_listageneral,estado,ex_candidatoprez,subsecretario,ministro,senador,diputado,alcalde,concejal,intendente,abogado_constitucional,artista,familiar_de,académico,dirigente,trabajadores_salud,sub24,lgbtqia,feministas,promigrantes,cientificos,animalistas,discapacitados,expertosDDHH,exdeportistas,escenario1,cebra
958,Bío-Bío,8,20,#D20 - Concepción,ZN45,Consuelo Molina,La lIsta del Pueblo,1888,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
959,Bío-Bío,8,20,#D20 - Concepción,ZN46,Carlos Concha,La lIsta del Pueblo,1888,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
960,Bío-Bío,8,20,#D20 - Concepción,ZN47,Lidia Espinoza,La lIsta del Pueblo,1888,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0
961,Bío-Bío,8,20,#D20 - Concepción,ZN48,Fernando Daza,La lIsta del Pueblo,1888,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0
962,Bío-Bío,8,20,#D20 - Concepción,ZN49,María Malgarejo,La lIsta del Pueblo,1888,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
963,Bío-Bío,8,20,#D20 - Concepción,ZN50,Miguel Erices,La lIsta del Pueblo,1888,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
964,Bío-Bío,8,20,#D20 - Concepción,YB25,María A. Fuentes,Lista del Apruebo,,PPD ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,Bío-Bío,8,20,#D20 - Concepción,YB26,Andrés Cruz,Lista del Apruebo,,PS-IND,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
966,Bío-Bío,8,20,#D20 - Concepción,YB27,Lorena Lobos,Lista del Apruebo,,PS-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967,Bío-Bío,8,20,#D20 - Concepción,YB28,Pavel Guiñez,Lista del Apruebo,,PR-IND,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
968,Bío-Bío,8,20,#D20 - Concepción,YB29,Fabiola Troncoso,Lista del Apruebo,,DC ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
969,Bío-Bío,8,20,#D20 - Concepción,YB30,Guido Lillo,Lista del Apruebo,,PRO-IND,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
970,Bío-Bío,8,20,#D20 - Concepción,YB31,Paula Álvarez,Lista del Apruebo,,PRO-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
971,Bío-Bío,8,20,#D20 - Concepción,YB32,Oscar Vega O.,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
972,Bío-Bío,8,20,#D20 - Concepción,XA10,Javier Guerrero,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
973,Bío-Bío,8,20,#D20 - Concepción,XA11,María José Gormaz,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0
974,Bío-Bío,8,20,#D20 - Concepción,XA12,Raúl Díaz Ruiz,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
975,Bío-Bío,8,20,#D20 - Concepción,XA13,Carla Lara,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
976,Bío-Bío,8,20,#D20 - Concepción,XA14,Fernando Sepúlveda,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0
977,Bío-Bío,8,20,#D20 - Concepción,XA15,Paula Ávila Rivera,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
978,Bío-Bío,8,20,#D20 - Concepción,XA16,Francisco Vera,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
979,Bío-Bío,8,20,#D20 - Concepción,XA9,Elizabeth Mujica,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
980,Bío-Bío,8,20,#D20 - Concepción,ZB41,Natascha Gotschlich,Unión Patriotica,,UPA,1,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
981,Bío-Bío,8,20,#D20 - Concepción,ZB42,Diego Ferrada,Unión Patriotica,,UPA,0,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
982,Bío-Bío,8,20,#D20 - Concepción,XP17,Rocío Cantuarias,Vamos por Chile,,EVO-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
983,Bío-Bío,8,20,#D20 - Concepción,XP18,Jorge Serón,Vamos por Chile,,EVO-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
984,Bío-Bío,8,20,#D20 - Concepción,XP19,Yanina Contreras,Vamos por Chile,,RN,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conocida,0
985,Bío-Bío,8,20,#D20 - Concepción,XP20,Luciano Silva,Vamos por Chile,,RN,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
986,Bío-Bío,8,20,#D20 - Concepción,XP21,Claudia Pavez,Vamos por Chile,,RN-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
987,Bío-Bío,8,20,#D20 - Concepción,XP22,Alejandro Reyes,Vamos por Chile,,UDI,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
988,Bío-Bío,8,20,#D20 - Concepción,XP23,Paz Charpentier,Vamos por Chile,,UDI-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,Bío-Bío,8,20,#D20 - Concepción,XP24,Elias Ramos,Vamos por Chile,,UDI-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primero con más aportes,0
990,Bío-Bío,8,21,#D21 - Los Ángeles,XQ24,Vanessa Hoppe,Apruebo Dignidad,,PC-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
991,Bío-Bío,8,21,#D21 - Los Ángeles,XQ25,Álvaro Sánchez,Apruebo Dignidad,,PC-IND,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
992,Bío-Bío,8,21,#D21 - Los Ángeles,XQ26,Patricia Valderas,Apruebo Dignidad,,PC-IND,1,,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
993,Bío-Bío,8,21,#D21 - Los Ángeles,XQ27,Vasili Carrillo,Apruebo Dignidad,,PC-IND,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1
994,Bío-Bío,8,21,#D21 - Los Ángeles,XQ28,Marcela Saavedra,Apruebo Dignidad,,PC-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
995,Bío-Bío,8,21,#D21 - Los Ángeles,F1,Paz Quevedo,Bíobio sin Partidos,1068,IND,1,0,Bíobio sin Partidos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
996,Bío-Bío,8,21,#D21 - Los Ángeles,F2,Ítalo Gallegos,Bíobio sin Partidos,1068,IND,0,0,Bíobio sin Partidos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
997,Bío-Bío,8,21,#D21 - Los Ángeles,F3,Milem Soto,Bíobio sin Partidos,1068,IND,1,0,Bíobio sin Partidos,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
998,Bío-Bío,8,21,#D21 - Los Ángeles,F4,Marcelo Carrillo,Bíobio sin Partidos,1068,IND,0,0,Bíobio sin Partidos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
999,Bío-Bío,8,21,#D21 - Los Ángeles,F5,Miguel Becar,Bíobio sin Partidos,1068,IND,0,0,Bíobio sin Partidos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1000,Bío-Bío,8,21,#D21 - Los Ángeles,YX35,Carolina Gárate,Ciudadanos Cristianos,,PCC-IND,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1001,Bío-Bío,8,21,#D21 - Los Ángeles,YX36,Carlos Martínez,Ciudadanos Cristianos,,PCC,0,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1002,Bío-Bío,8,21,#D21 - Los Ángeles,YX37,Tamara González,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1003,Bío-Bío,8,21,#D21 - Los Ángeles,YX38,Joel González,Ciudadanos Cristianos,,PCC,0,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1004,Bío-Bío,8,21,#D21 - Los Ángeles,YV29,Clara Sagardía,Ind. por una Nueva Const.,1068,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1005,Bío-Bío,8,21,#D21 - Los Ángeles,YV30,Javier Fuchslocher,Ind. por una Nueva Const.,1068,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
1006,Bío-Bío,8,21,#D21 - Los Ángeles,YV31,Elizabeth Aguilera,Ind. por una Nueva Const.,1068,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1007,Bío-Bío,8,21,#D21 - Los Ángeles,YV32,Luis Gutiérrez,Ind. por una Nueva Const.,1068,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1008,Bío-Bío,8,21,#D21 - Los Ángeles,YV33,Alejandra Navarrete,Ind. por una Nueva Const.,1068,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1009,Bío-Bío,8,21,#D21 - Los Ángeles,YV34,Germán Ríos,Ind. por una Nueva Const.,1068,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
1010,Bío-Bío,8,21,#D21 - Los Ángeles,YB18,Norka Flores Jara,Lista del Apruebo,,DC,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1011,Bío-Bío,8,21,#D21 - Los Ángeles,YB19,Luis Barceló,Lista del Apruebo,,PPD-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1012,Bío-Bío,8,21,#D21 - Los Ángeles,YB20,Aurelia Ormeño,Lista del Apruebo,,PR ,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1013,Bío-Bío,8,21,#D21 - Los Ángeles,YB21,Óscar Burgos,Lista del Apruebo,,PS-IND,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1014,Bío-Bío,8,21,#D21 - Los Ángeles,YB22,Estefany Tisi,Lista del Apruebo,,PPD-IND,1,,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1015,Bío-Bío,8,21,#D21 - Los Ángeles,YB23,Marcelo Urrutia,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1016,Bío-Bío,8,21,#D21 - Los Ángeles,XA10,María Almanza,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1017,Bío-Bío,8,21,#D21 - Los Ángeles,XA11,Domingo Torres,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1018,Bío-Bío,8,21,#D21 - Los Ángeles,XA6,Claudia Godoy Lira,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1019,Bío-Bío,8,21,#D21 - Los Ángeles,XA7,Álvaro San Martin,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1020,Bío-Bío,8,21,#D21 - Los Ángeles,XA8,Loreto Bustos,Partido Ecologista Verde,,PEV,1,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1021,Bío-Bío,8,21,#D21 - Los Ángeles,XA9,Joaquin Saldivia,Partido Ecologista Verde,,PEV,0,1,Partido Ecologista Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1022,Bío-Bío,8,21,#D21 - Los Ángeles,ZB39,Cinthia Pérez,Unión Patriotica,,UPA,1,1,Unión Patriotica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1023,Bío-Bío,8,21,#D21 - Los Ángeles,XP12,Paulina Veloso,Vamos por Chile,,RN,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1024,Bío-Bío,8,21,#D21 - Los Ángeles,XP13,Pablo Perelló,Vamos por Chile,,RN-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,segundo con mas aportes,0
1025,Bío-Bío,8,21,#D21 - Los Ángeles,XP14,Tamara Rogers,Vamos por Chile,,UDI-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1026,Bío-Bío,8,21,#D21 - Los Ángeles,XP15,Jorge Guzmán,Vamos por Chile,,UDI-IND,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1027,Bío-Bío,8,21,#D21 - Los Ángeles,XP16,Javiera Hormazabal,Vamos por Chile,,EVO-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1028,Bío-Bío,8,21,#D21 - Los Ángeles,XP17,Italo Zunino,Vamos por Chile,,EVO,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primero con más aportes,0
1029,Araucanía,9,22,#D22 - Angol,YQ12,Haydee Ulloa,Apruebo Dignidad,,PI-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1030,Araucanía,9,22,#D22 - Angol,YX13,Karen Cona,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1031,Araucanía,9,22,#D22 - Angol,YX14,Matías Sanhueza,Ciudadanos Cristianos,,PCC-IND,0,,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1032,Araucanía,9,22,#D22 - Angol,YX15,Estrella Meza,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1033,Araucanía,9,22,#D22 - Angol,YX16,Felipe Martínez,Ciudadanos Cristianos,,PCC-IND,0,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1034,Araucanía,9,22,#D22 - Angol,ZT27,Marcela Gutiérrez,Ind. Por la Nueva Const.,606,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1035,Araucanía,9,22,#D22 - Angol,ZT28,Juan Carlos Núñez,Ind. Por la Nueva Const.,606,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1036,Araucanía,9,22,#D22 - Angol,ZT29,Damary Arteaga,Ind. Por la Nueva Const.,606,IND,1,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1037,Araucanía,9,22,#D22 - Angol,ZT30,José Vega,Ind. Por la Nueva Const.,606,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1038,Araucanía,9,22,#D22 - Angol,ZT31,Martín Hauri,Ind. Por la Nueva Const.,606,IND,0,0,No Neutrales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1039,Araucanía,9,22,#D22 - Angol,YB10,Fuad Chahin,Lista del Apruebo,,DC ,0,1,Lista del Apruebo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ex diputado; presidente DC,0
1040,Araucanía,9,22,#D22 - Angol,YB11,Sofía Painiqueo,Lista del Apruebo,,PPD-IND,1,,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1041,Araucanía,9,22,#D22 - Angol,YB7,Katherina Hidalgo,Lista del Apruebo,,PPD-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1042,Araucanía,9,22,#D22 - Angol,YB8,Alex Castillo,Lista del Apruebo,,PR ,0,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1043,Araucanía,9,22,#D22 - Angol,YB9,Waleska Morales,Lista del Apruebo,,DC-IND,1,1,Lista del Apruebo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1044,Araucanía,9,22,#D22 - Angol,ZE17,Alejandra Depaoli,Mov. Social la Lista del Pueblo,606,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1045,Araucanía,9,22,#D22 - Angol,ZE18,Pablo Tapia,Mov. Social la Lista del Pueblo,606,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1046,Araucanía,9,22,#D22 - Angol,ZE19,Luz Sánchez,Mov. Social la Lista del Pueblo,606,IND,1,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1047,Araucanía,9,22,#D22 - Angol,ZE20,Óscar Salazar,Mov. Social la Lista del Pueblo,606,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1048,Araucanía,9,22,#D22 - Angol,ZE21,Cristián Córdova,Mov. Social la Lista del Pueblo,606,IND,0,0,Lista del Pueblo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1049,Araucanía,9,22,#D22 - Angol,ZK22,Ximena Salgado,Org. Sociales y T. del Wallmapu,606,IND,1,0,Org. Sociales y T. del Wallmapu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1050,Araucanía,9,22,#D22 - Angol,ZK23,José Henríquez,Org. Sociales y T. del Wallmapu,606,IND,0,0,Org. Sociales y T. del Wallmapu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1051,Araucanía,9,22,#D22 - Angol,ZK24,Alejandra Rivas,Org. Sociales y T. del Wallmapu,606,IND,1,0,Org. Sociales y T. del Wallmapu,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1052,Araucanía,9,22,#D22 - Angol,ZK25,Felipe Venegas,Org. Sociales y T. del Wallmapu,606,IND,0,0,Org. Sociales y T. del Wallmapu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1053,Araucanía,9,22,#D22 - Angol,ZK26,Boris Salazar,Org. Sociales y T. del Wallmapu,606,IND,0,0,Org. Sociales y T. del Wallmapu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
1054,Araucanía,9,22,#D22 - Angol,XP1,Ruth Hurtado,Vamos por Chile,,RN-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1055,Araucanía,9,22,#D22 - Angol,XP2,Cristián Greenhill,Vamos por Chile,,RN,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1056,Araucanía,9,22,#D22 - Angol,XP3,Isabel Quiroz,Vamos por Chile,,EVO-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,segundo con mas aportes,0
1057,Araucanía,9,22,#D22 - Angol,XP4,Gonzalo Arenas,Vamos por Chile,,UDI,0,1,Vamos por Chile,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ex diputado,0
1058,Araucanía,9,22,#D22 - Angol,XP5,Genny Fulgeri,Vamos por Chile,,EVO-IND,1,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1059,Araucanía,9,22,#D22 - Angol,XP6,Eduardo Crettón,Vamos por Chile,,UDI,0,1,Vamos por Chile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Primero con más aportes,0
1060,Araucanía,9,23,#D23 - Temuco,YQ28,Manuela Royo,Apruebo Dignidad,,PI-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1061,Araucanía,9,23,#D23 - Temuco,YQ29,Alfonso Espoz,Apruebo Dignidad,,PI-IND,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1062,Araucanía,9,23,#D23 - Temuco,YQ30,Camila Vergara,Apruebo Dignidad,,PC,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1063,Araucanía,9,23,#D23 - Temuco,YQ31,Gonzalo Contreras,Apruebo Dignidad,,PC-IND,0,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1064,Araucanía,9,23,#D23 - Temuco,YQ32,Ericka Ñanco,Apruebo Dignidad,,FRVS-IND,1,1,Apruebo Dignidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0
1065,Araucanía,9,23,#D23 - Temuco,YX33,Guisela Olate,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1066,Araucanía,9,23,#D23 - Temuco,YX34,Peter Vermehren,Ciudadanos Cristianos,,PCC,0,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1067,Araucanía,9,23,#D23 - Temuco,YX35,Jovita Rapiman,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1068,Araucanía,9,23,#D23 - Temuco,YX36,Omar Ortíz,Ciudadanos Cristianos,,PCC,0,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
1069,Araucanía,9,23,#D23 - Temuco,YX37,Andrea Punulef,Ciudadanos Cristianos,,PCC,1,1,Ciudadanos Cristianos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
